pk_site_id,latitude,longitude,yard,distance
1219,53.48227402,-113.40002630000001,5,6908.3
1220,53.47991266,-113.51299579999998,1,4159
1221,53.480784,-113.51133940000001,1,4328.5
1223,53.48514063,-113.52106979999999,1,3788.2
1224,53.48622188,-113.5223581,1,3696.9
1225,53.50045846,-113.5012432,2,2907.1
1226,53.52753307,-113.482624,2,1857.9
1228,53.52571401,-113.4889881,2,1261.9
1232,53.48114421,-113.4058149,5,5725.2
1237,53.47453048,-113.582503,3,9269.3
1238,53.47456015,-113.59396100000001,3,8868.8
1239,53.44033979999999,-113.526141,3,6543.1
1240,53.48467129,-113.56379799999999,3,11650
1243,53.44115791,-113.5357926,3,6783.7
1244,53.44007421,-113.53564270000001,3,6635.9
1245,53.47616867,-113.5963977,3,9215.4
1248,53.47916235,-113.5911537,3,9284.6
1249,53.4714405,-113.4970968,1,4967.7
1253,53.49184378,-113.46000090000001,4,4159.3
1255,53.46692412,-113.4987791,1,5875
1257,53.42449233,-113.5303023,3,2759.6
1262,53.46828313,-113.52721709999999,1,3634.6
1263,53.47826259,-113.59305149999999,3,9074.4
1272,53.45466114,-113.4096457,5,2578.4
1279,53.45901085,-113.54184620000001,1,4394.2
1287,53.49480108,-113.52034920000001,2,4375
1288,53.47676193,-113.5240764,1,3245.9
1289,53.45539654,-113.52565919999999,1,5016.7
1292,53.42915368,-113.47131920000001,5,5901.9
1293,53.51531289,-113.53296770000001,2,3186.7
1294,53.50990058,-113.51980060000001,2,2616
1295,53.46940209,-113.5677741,3,7464.8
1296,53.46911913,-113.5673905,3,7452.1
1297,53.46914301,-113.56924690000001,3,7343.3
1308,53.47247757,-113.44112849999999,5,3074.4
1309,53.42339942,-113.53768600000001,3,3530.2
1312,53.45190384,-113.4304811,5,1453.1
1313,53.47213596,-113.3919408,5,5886.9
1316,53.53171493,-113.4217322,0,3840.6
1319,53.47005269,-113.38710470000001,5,5672.2
1320,53.47027557,-113.3884965,5,5555.6
1329,53.43201346,-113.4957155,3,5673.2
1338,53.49525905,-113.58264790000001,3,10844.4
1339,53.46117129,-113.57381799999999,3,6404.4
1342,53.49972867,-113.45711899999999,4,3160.8
1343,53.45349025,-113.57354860000001,3,5740.8
1346,53.45432682,-113.39309569999999,5,4571
1349,53.45444878,-113.5178155,1,5526.4
1350,53.42265384,-113.5300018,3,3219.1
1351,53.42437991,-113.5363726,3,3735.6
1352,53.43211931,-113.5213959,3,4590.9
1353,53.48200727,-113.56326999999999,3,8817.1
1361,53.48157221,-113.39082890000002,5,6812.7
1362,53.47374505,-113.3884135,5,5892.1
1363,53.47552621,-113.38721229999999,5,6382.2
1366,53.51515315,-113.53010379999999,2,2634.1
1367,53.50800915,-113.53819540000002,2,3948
1369,53.4975966,-113.5025779,2,3409
1370,53.48841224,-113.5109577,1,4082.6
1371,53.49448684,-113.50527340000002,2,3285.5
1372,53.49548924,-113.5045618,2,3133
1373,53.49717844,-113.51264979999999,2,3548.3
1374,53.49945764,-113.5424794,1,3475.4
1375,53.50203247,-113.54399140000001,1,3757.9
1376,53.50095369,-113.54789070000001,1,3911.1
1377,53.499743099999996,-113.55183740000001,1,3974.6
1378,53.49871312,-113.5507144,1,3847.1
1380,53.50441537,-113.4562932,4,3442
1381,53.46635255,-113.39937520000001,5,4162.9
1386,53.44169228,-113.5294923,3,6985.6
1390,53.4620272,-113.5175962,1,4588.4
1391,53.46415942,-113.52630819999999,1,3962.6
1392,53.4659225,-113.53096550000001,1,3747.4
1393,53.46523485,-113.52012490000001,1,4526.6
1394,53.49795571,-113.5683269,3,11648.5
1395,53.42085897,-113.50896770000001,3,4514.3
1399,53.45539761,-113.59295139999999,3,7466.1
1400,53.47068194,-113.57038179999999,3,7370
1404,53.44504895,-113.52929420000001,3,6472.6
1405,53.44625399,-113.5286449,3,7043
1416,53.47622791,-113.5665807,3,8113.2
1417,53.43788843,-113.5378652,3,6789
1420,53.48470116,-113.3807797,5,7402.8
1421,53.47076357,-113.57188570000001,3,7297.2
1422,53.4479728,-113.43255359999999,5,1476.8
1423,53.44817357,-113.42331409999998,5,2059.6
1424,53.45208637,-113.42588700000002,5,1475.7
1427,53.48265597,-113.5044001,2,4779.8
1428,53.49172111,-113.5198699,1,4260.2
1429,53.48859595,-113.52000840000001,1,3501.1
1430,53.48859852,-113.5256909,1,3128.1
1431,53.49092275,-113.5250283,1,3617.8
1432,53.49487381,-113.5271346,1,3732.7
1433,53.49257115,-113.5289358,1,3370.8
1434,53.48980738,-113.548294,1,2727.6
1435,53.44120747,-113.4595298,5,3287.4
1436,53.44298538,-113.4577692,5,3115.3
1437,53.48613255,-113.5251761,1,3454.2
1438,53.44805732,-113.41525530000001,5,2688.3
1441,53.4769466,-113.5457202,1,2352
1442,53.51404644,-113.51040900000001,2,1706.7
1446,53.49314887,-113.4595989,4,3974.3
1447,53.47401729,-113.4594378,5,4223.3
1449,53.47033728,-113.4148232,5,3749.5
1450,53.46912852,-113.4624634,5,4349.8
1451,53.47182007,-113.44302379999999,5,3143
1452,53.46316160000001,-113.4618949,5,3386.2
1453,53.46072409,-113.46233400000001,5,3536.2
1456,53.52541651,-113.44071100000001,4,3227.2
1457,53.425592599999995,-113.4703023,5,6027.2
1459,53.42862787,-113.52646440000001,3,3435.6
1460,53.4588106,-113.55563000000001,3,6374
1461,53.47250303,-113.3764284,5,6581.4
1467,53.48795973,-113.49516399999999,2,4863.4
1477,53.52333467,-113.4198854,4,4442.3
1479,53.43971695,-113.41984690000001,5,3563.1
1488,53.46576161,-113.40817120000001,5,3833
1491,53.52052255,-113.53463490000001,2,2473.2
1492,53.51662569,-113.51063229999998,2,1405.3
1493,53.43871656,-113.4530145,5,3218.5
1494,53.45891079,-113.5467675,1,4430
1496,53.46844105,-113.57973249999999,3,7565.8
1497,53.47941443,-113.45456909999999,5,4459.1
1499,53.422341599999996,-113.50440220000002,3,4802.1
1500,53.41907741,-113.5084689,3,4749.4
1505,53.50681628,-113.51335949999999,2,2540.5
1506,53.51153414,-113.51927079999999,2,2335.6
1507,53.51527628,-113.5200636,2,2039.6
1508,53.52136465,-113.49695619999999,2,637.5
1511,53.45781988,-113.3866463,5,4599.1
1513,53.51029192,-113.5174088,2,2478.8
1514,53.49465765,-113.51061750000001,2,3789.5
1515,53.490123399999995,-113.50072240000001,2,4007.9
1516,53.49180881,-113.50070649999999,2,3809.5
1517,53.5012907,-113.49866840000001,2,3300.4
1518,53.50445888,-113.49981480000001,2,2434.1
1520,53.46309019,-113.5598561,3,6563.5
1529,53.45580275,-113.5182087,1,5374.3
1530,53.4558456,-113.5299861,1,4389.7
1531,53.45726571,-113.53835590000001,1,4394.5
1534,53.47898303,-113.572598,3,8212.4
1540,53.46567019,-113.5226015,1,4380.9
1541,53.44390089,-113.54133859999999,3,7395.1
1542,53.44889499999999,-113.54289170000001,3,7663.4
1543,53.44341294,-113.524728,3,6101.5
1546,53.46206398,-113.51405259999999,1,5614.4
1547,53.47341421,-113.5000821,1,4359
1548,53.43920366,-113.42760249999999,5,2857.1
1549,53.47091629999999,-113.59632990000001,3,9889.3
1552,53.46921579999999,-113.5994337,3,9614.1
1553,53.46838843,-113.5994591,3,8819.1
1555,53.45237812,-113.56709029999999,3,4979.5
1557,53.501082700000005,-113.5715272,3,11536.8
1558,53.4976314,-113.57964,3,10943.7
1566,53.45079412,-113.52308020000001,1,5379.5
1568,53.43892909,-113.426705,5,3171
1569,53.46114379,-113.5376483,1,3941.6
1571,53.44927413,-113.52737079999999,1,4992.3
1573,53.43761916,-113.52318340000001,3,5844.9
1574,53.4369637,-113.5328706,3,6360.2
1575,53.47870978,-113.5631236,3,8428.5
1579,53.48994103,-113.50779140000002,2,4367.5
1580,53.48511298,-113.54672839999999,1,2246.1
1581,53.4936904,-113.5210463,1,4101
1582,53.47573451,-113.51172509999999,1,3598.6
1583,53.50808986,-113.4573469,4,1492.3
1584,53.47877903,-113.50925249999999,1,4027
1585,53.47993615,-113.51132460000001,1,4102.6
1586,53.51914012,-113.53460929999999,2,2968.9
1589,53.51881167,-113.4962756,2,1127
1590,53.52814906,-113.50525959999999,2,3589.4
1599,53.47084369,-113.3852557,5,6013.7
1600,53.44018994,-113.4292992,5,2626.8
1601,53.44755859,-113.5797159,3,4704.6
1602,53.44578333,-113.5824423,3,4761.5
1608,53.44420822,-113.48744270000002,5,5017
1610,53.49206297,-113.50448929999999,2,3514.1
1611,53.47400654,-113.4005423,5,6191.6
1612,53.4792581,-113.4489091,5,4350.1
1619,53.50985621,-113.53491090000001,2,3494.1
1621,53.52275463,-113.49881509999999,2,415.5
1622,53.48954662,-113.45473799999999,4,4153.2
1623,53.45485526,-113.4033495,5,2781.6
1624,53.43937612,-113.42443059999998,5,3285.6
1625,53.43865600000001,-113.4351926,5,2624
1626,53.44041168,-113.43341640000001,5,2754.8
1628,53.44864911,-113.46106909999999,5,2986.7
1629,53.52582983,-113.5326362,2,2402.2
1630,53.52742809,-113.5363244,2,2690.8
1633,53.51258752,-113.50447790000001,2,1233.7
1634,53.51424547,-113.5355121,2,3210.9
1635,53.51250531,-113.5287588,2,2917.8
1636,53.50966421,-113.5083314,2,1923.9
1637,53.5080913,-113.501746,2,1933.9
1638,53.52187389,-113.53471929999999,2,2361.2
1639,53.5070304,-113.53702,2,3985.2
1642,53.46375409,-113.46140220000001,5,4010
1643,53.46444895,-113.4589404,5,3807.8
1644,53.48726388,-113.40614520000001,5,5983.5
1645,53.45376048,-113.44879080000001,5,2195.8
1646,53.45326491,-113.43992420000001,5,1050.5
1652,53.50784204,-113.4410902,4,3069.7
1654,53.49982618,-113.46237659999998,4,3157.6
1656,53.47011655,-113.5111887,1,4286.2
1657,53.48456095,-113.447928,5,4486
1658,53.55564341,-113.42972169999999,0,1290.9
1659,53.53674607,-113.4682492,4,3604.4
1663,53.46118388,-113.51825819999999,1,4955.5
1668,53.46077611,-113.5398996,1,4299.4
1674,53.50483238,-113.4689413,4,2388.1
1675,53.47011375,-113.51423989999999,1,4494.3
1676,53.44515428,-113.53541799999999,3,6877.8
1677,53.47829628,-113.5980875,3,9458.3
1682,53.44306248,-113.53477099999999,3,6983.6
1687,53.48947319,-113.56408449999999,3,11125.5
1688,53.4948405,-113.56823390000001,3,11290.9
1689,53.4904304,-113.5676581,3,10756.5
1690,53.46602925,-113.5083733,1,5720.5
1691,53.49349408,-113.5673686,3,11095.2
1692,53.49586336,-113.5729885,3,10821.7
1693,53.47007117,-113.52536200000002,1,3141.6
1695,53.47216984,-113.5694037,3,7595.8
1706,53.4596741,-113.5393229,1,4162.7
1707,53.45999034,-113.54093130000001,1,4146
1708,53.45964155,-113.54366529999999,1,4447
1710,53.53221461,-113.5348299,2,2997
1711,53.43508963,-113.63258259999999,3,5656.9
1712,53.47422393,-113.40278130000002,5,6216.7
1713,53.47559528,-113.4035751,5,6432.3
1714,53.4638973,-113.45441609999999,5,3048
1716,53.45440327,-113.59949109999998,3,6294.8
1720,53.48557887,-113.5685092,3,11462.3
1721,53.41801598,-113.50612079999999,3,5039.7
1722,53.4255842,-113.46646000000001,5,5573.9
1723,53.42411485,-113.5131672,3,3948.8
1743,53.47738113,-113.571344,3,8095.7
