pk_site_id,latitude,longitude,yard,distance
1674,53.50483238,-113.4689413,2,0
2698,53.52324627,-113.53525590000001,2,0
2189,53.49749314,-113.52041820000001,2,0
3725,53.49378457,-113.51622490000001,2,0
1168,53.51263052,-113.5349077,2,0
1169,53.50870261,-113.53440069999999,2,0
2717,53.52378960000001,-113.50841499999999,2,0
1186,53.52396898,-113.5027247,2,0
1193,53.49922599,-113.45255470000001,2,0
684,53.50213359,-113.5197294,2,0
685,53.49938942,-113.51345740000001,2,0
1710,53.53221461,-113.5348299,2,0
690,53.52927571,-113.5347376,2,0
691,53.52514221,-113.53594950000002,2,0
4282,53.51772153,-113.47095459999998,2,0
3267,53.50398302,-113.51786200000001,2,0
1225,53.50045846,-113.5012432,2,0
2762,53.52214433,-113.49341100000001,2,0
2249,53.49497705,-113.50207069999999,2,0
1228,53.52571401,-113.4889881,2,0
718,53.50285263,-113.5165057,2,0
719,53.50634093,-113.51835109999999,2,0
721,53.504839399999994,-113.51576299999999,2,0
1748,53.50743721,-113.49957909999999,2,0
2261,53.53647744,-113.48166909999999,2,0
2260,53.5336275,-113.48569979999999,2,0
2266,53.525110600000005,-113.4993747,2,0
735,53.50944504,-113.46676070000001,2,0
1769,53.525118299999995,-113.49180439999999,2,0
9964,53.51154305,-113.53986780000001,2,0
9965,53.50765394,-113.5408686,2,0
752,53.49984532,-113.51366110000001,2,0
3834,53.48084019,-113.497346,2,0
2812,53.52423438,-113.53598840000001,2,0
2813,53.51978075,-113.50197040000002,2,0
2814,53.52240548,-113.51361299999999,2,0
1791,53.52004776,-113.53872949999999,2,0
1287,53.49480108,-113.52034920000001,2,0
1293,53.51531289,-113.53296770000001,2,0
1294,53.50990058,-113.51980060000001,2,0
3343,53.5132627,-113.52350630000001,2,0
3344,53.50972814,-113.53144280000001,2,0
2854,53.51359696,-113.50490729999999,2,0
807,53.50627725,-113.53650549999999,2,0
4394,53.52195602,-113.4432593,2,0
2859,53.49963223,-113.5060312,2,0
826,53.52278344,-113.495112,2,0
827,53.51638268,-113.5217269,2,0
1861,53.50760849,-113.535983,2,0
2373,53.52043525,-113.4947621,2,0
1866,53.48692327,-113.5010953,2,0
1869,53.5055051,-113.4487169,2,0
3918,53.52150487,-113.5009388,2,0
2390,53.53603562,-113.47804280000001,2,0
2391,53.53403064,-113.479064,2,0
1367,53.50800915,-113.53819540000002,2,0
1369,53.4975966,-113.5025779,2,0
4439,53.5179328,-113.4379913,2,0
1371,53.49448684,-113.50527340000002,2,0
1372,53.49548924,-113.5045618,2,0
1373,53.49717844,-113.51264979999999,2,0
1366,53.51515315,-113.53010379999999,2,0
4450,53.51408458,-113.43241450000001,2,0
1380,53.50441537,-113.4562932,2,0
1893,53.52760479999999,-113.5470072,2,0
2409,53.50761008,-113.4843723,2,0
1898,53.49905634,-113.51192979999999,2,0
2411,53.52135918,-113.48932279999998,2,0
994667,53.53440614,-113.47256429999999,2,0
2922,53.49143387,-113.5172225,2,0
2412,53.52130133,-113.49340179999999,2,0
2928,53.50048202,-113.51237009999998,2,0
883,53.53870576,-113.4795739,2,0
2425,53.52087881,-113.4967304,2,0
2430,53.52334735,-113.50153859999999,2,0
2434,53.50944549,-113.4993593,2,0
4493,53.51483706,-113.4433172,2,0
1427,53.48265597,-113.5044001,2,0
3479,53.52798225,-113.5385165,2,0
2459,53.50201544,-113.46585479999999,2,0
2460,53.50885546,-113.5016621,2,0
926,53.52461864,-113.4895913,2,0
1442,53.51404644,-113.51040900000001,2,0
4521,53.51548244,-113.4701389,2,0
2473,53.4839836,-113.50290600000001,2,0
2475,53.51032729999999,-113.52490390000001,2,0
1964,53.49148107,-113.49555,2,0
2988,53.49858577,-113.51582659999998,2,0
3504,53.52502939,-113.44762040000002,2,0
2481,53.51578395,-113.5376202,2,0
1467,53.48795973,-113.49516399999999,2,0
4547,53.52192105,-113.4428855,2,0
4550,53.51408458,-113.43241450000001,2,0
466,53.50330887,-113.5227047,2,0
1491,53.52052255,-113.53463490000001,2,0
1492,53.51662569,-113.51063229999998,2,0
4054,53.51938404,-113.4970781,2,0
4055,53.51979968,-113.49703559999999,2,0
476,53.5213299,-113.49756000000001,2,0
1505,53.50681628,-113.51335949999999,2,0
1506,53.51153414,-113.51927079999999,2,0
1507,53.51527628,-113.5200636,2,0
1508,53.52136465,-113.49695619999999,2,0
1513,53.51029192,-113.5174088,2,0
1514,53.49465765,-113.51061750000001,2,0
1515,53.490123399999995,-113.50072240000001,2,0
1516,53.49180881,-113.50070649999999,2,0
1517,53.5012907,-113.49866840000001,2,0
1518,53.50445888,-113.49981480000001,2,0
3568,53.53059425,-113.53925590000001,2,0
4601,53.52224743,-113.4420834,2,0
4603,53.52220826,-113.4305105,2,0
1021,53.50132503,-113.5031567,2,0
1022,53.52588522,-113.5158166,2,0
8192,53.39986171,-113.52959779999999,3,0
6,53.43219593,-113.61602020000001,3,0
8202,53.42454448,-113.59289040000002,3,0
8203,53.42332342,-113.5930098,3,0
2060,53.44303491,-113.56456670000001,3,0
13,53.45277859,-113.5773108,3,0
2061,53.45442942,-113.5686487,3,0
15,53.43861792,-113.51552579999999,3,0
16,53.43908529,-113.51611799999999,3,0
19,53.44662182,-113.54295139999999,3,0
4116,53.41808665,-113.5030939,3,0
21,53.42288077,-113.5109832,3,0
6166,53.42754302,-113.571128,3,0
